ts,connected,time
2020-02-19 17:00:00,53,17:00:00
2020-02-19 17:30:00,54,17:30:00
2020-02-19 18:00:00,53,18:00:00
2020-02-19 18:30:00,54,18:30:00
2020-02-19 19:00:00,51,19:00:00
2020-02-19 19:30:00,49,19:30:00
2020-02-19 20:00:00,52,20:00:00
2020-02-19 20:30:00,52,20:30:00
2020-02-19 21:00:00,54,21:00:00
2020-02-19 21:30:00,57,21:30:00
2020-02-19 22:00:00,60,22:00:00
2020-02-19 22:30:00,60,22:30:00
2020-02-19 23:00:00,60,23:00:00
2020-02-19 23:30:00,62,23:30:00
2020-02-19 23:59:59,63,23:59:59
2020-02-20 00:00:00,63,00:00:00
2020-02-20 00:30:00,63,00:30:00
2020-02-20 01:00:00,63,01:00:00
2020-02-20 01:30:00,68,01:30:00
2020-02-20 02:00:00,70,02:00:00
2020-02-20 02:30:00,70,02:30:00
2020-02-20 03:00:00,70,03:00:00
2020-02-20 03:30:00,69,03:30:00
2020-02-20 04:00:00,69,04:00:00
2020-02-20 04:30:00,69,04:30:00
2020-02-20 05:00:00,67,05:00:00
2020-02-20 05:30:00,66,05:30:00
2020-02-20 06:00:00,65,06:00:00
2020-02-20 06:30:00,63,06:30:00
2020-02-20 07:00:00,48,07:00:00
2020-02-20 07:30:00,51,07:30:00
2020-02-20 08:00:00,53,08:00:00
2020-02-20 08:30:00,55,08:30:00
2020-02-20 09:00:00,62,09:00:00
2020-02-20 09:30:00,61,09:30:00
2020-02-20 10:00:00,63,10:00:00
2020-02-20 10:30:00,54,10:30:00
2020-02-20 11:00:00,47,11:00:00
2020-02-20 11:30:00,49,11:30:00
2020-02-20 12:00:00,50,12:00:00
2020-02-20 12:30:00,49,12:30:00
2020-02-20 13:00:00,59,13:00:00
2020-02-20 13:30:00,54,13:30:00
2020-02-20 14:00:00,47,14:00:00
2020-02-20 14:30:00,54,14:30:00
2020-02-20 15:00:00,52,15:00:00
2020-02-20 15:30:00,56,15:30:00
2020-02-20 16:00:00,52,16:00:00
2020-02-20 16:30:00,50,16:30:00
2020-02-20 17:00:00,51,17:00:00
2020-02-20 17:30:00,50,17:30:00
2020-02-20 18:00:00,52,18:00:00
2020-02-20 18:30:00,57,18:30:00
2020-02-20 19:00:00,58,19:00:00
2020-02-20 19:30:00,62,19:30:00
2020-02-20 20:00:00,58,20:00:00
2020-02-20 20:30:00,56,20:30:00
2020-02-20 21:00:00,59,21:00:00
2020-02-20 21:30:00,58,21:30:00
2020-02-20 22:00:00,57,22:00:00
2020-02-20 22:30:00,55,22:30:00
2020-02-20 23:00:00,58,23:00:00
2020-02-20 23:30:00,62,23:30:00
2020-02-20 23:59:59,64,23:59:59
2020-02-21 00:00:00,64,00:00:00
2020-02-21 00:30:00,67,00:30:00
2020-02-21 01:00:00,69,01:00:00
2020-02-21 01:30:00,69,01:30:00
2020-02-21 02:00:00,70,02:00:00
2020-02-21 02:30:00,70,02:30:00
2020-02-21 03:00:00,70,03:00:00
2020-02-21 03:30:00,70,03:30:00
2020-02-21 04:00:00,70,04:00:00
2020-02-21 04:30:00,70,04:30:00
2020-02-21 05:00:00,71,05:00:00
2020-02-21 05:30:00,69,05:30:00
2020-02-21 06:00:00,70,06:00:00
2020-02-21 06:30:00,70,06:30:00
2020-02-21 07:00:00,62,07:00:00
2020-02-21 07:30:00,66,07:30:00
2020-02-21 08:00:00,69,08:00:00
2020-02-21 08:30:00,70,08:30:00
2020-02-21 09:00:00,69,09:00:00
2020-02-21 09:30:00,71,09:30:00
2020-02-21 10:00:00,71,10:00:00
2020-02-21 10:30:00,65,10:30:00
2020-02-21 11:00:00,59,11:00:00
2020-02-21 11:30:00,63,11:30:00
2020-02-21 12:00:00,60,12:00:00
2020-02-21 12:30:00,64,12:30:00
2020-02-21 13:00:00,71,13:00:00
2020-02-21 13:30:00,74,13:30:00
