ts,connected,time
2020-02-16 20:00:00,21,20:00:00
2020-02-16 20:30:00,21,20:30:00
2020-02-16 21:00:00,20,21:00:00
2020-02-16 21:30:00,19,21:30:00
2020-02-16 22:00:00,20,22:00:00
2020-02-16 22:30:00,20,22:30:00
2020-02-16 23:00:00,19,23:00:00
2020-02-16 23:30:00,19,23:30:00
2020-02-16 23:59:59,19,23:59:59
2020-02-17 00:00:00,19,00:00:00
2020-02-17 00:30:00,19,00:30:00
2020-02-17 01:00:00,18,01:00:00
2020-02-17 01:30:00,18,01:30:00
2020-02-17 02:00:00,18,02:00:00
2020-02-17 02:30:00,18,02:30:00
2020-02-17 03:00:00,18,03:00:00
2020-02-17 03:30:00,18,03:30:00
2020-02-17 04:00:00,18,04:00:00
2020-02-17 04:30:00,19,04:30:00
2020-02-17 05:00:00,20,05:00:00
2020-02-17 05:30:00,19,05:30:00
2020-02-17 06:00:00,23,06:00:00
2020-02-17 06:30:00,26,06:30:00
2020-02-17 07:00:00,32,07:00:00
2020-02-17 07:30:00,35,07:30:00
2020-02-17 08:00:00,36,08:00:00
2020-02-17 08:30:00,41,08:30:00
2020-02-17 09:00:00,39,09:00:00
2020-02-17 09:30:00,40,09:30:00
2020-02-17 10:00:00,41,10:00:00
2020-02-17 10:30:00,40,10:30:00
2020-02-17 11:00:00,38,11:00:00
2020-02-17 11:30:00,36,11:30:00
2020-02-17 12:00:00,35,12:00:00
2020-02-17 12:30:00,33,12:30:00
2020-02-17 13:00:00,30,13:00:00
2020-02-17 13:30:00,32,13:30:00
2020-02-17 14:00:00,35,14:00:00
2020-02-17 14:30:00,35,14:30:00
2020-02-17 15:00:00,37,15:00:00
2020-02-17 15:30:00,31,15:30:00
2020-02-17 16:00:00,27,16:00:00
2020-02-17 16:30:00,23,16:30:00
2020-02-17 17:00:00,22,17:00:00
2020-02-17 17:30:00,22,17:30:00
2020-02-17 18:00:00,19,18:00:00
2020-02-17 18:30:00,19,18:30:00
2020-02-17 19:00:00,18,19:00:00
2020-02-17 19:30:00,19,19:30:00
2020-02-17 20:00:00,17,20:00:00
2020-02-17 20:30:00,15,20:30:00
2020-02-17 21:00:00,16,21:00:00
2020-02-17 21:30:00,18,21:30:00
2020-02-17 22:00:00,16,22:00:00
2020-02-17 22:30:00,15,22:30:00
2020-02-17 23:00:00,15,23:00:00
2020-02-17 23:30:00,15,23:30:00
2020-02-17 23:59:59,16,23:59:59
2020-02-18 00:00:00,16,00:00:00
2020-02-18 00:30:00,16,00:30:00
2020-02-18 01:00:00,15,01:00:00
2020-02-18 01:30:00,15,01:30:00
2020-02-18 02:00:00,15,02:00:00
2020-02-18 02:30:00,15,02:30:00
2020-02-18 03:00:00,15,03:00:00
2020-02-18 03:30:00,15,03:30:00
2020-02-18 04:00:00,15,04:00:00
2020-02-18 04:30:00,15,04:30:00
2020-02-18 05:00:00,15,05:00:00
2020-02-18 05:30:00,14,05:30:00
2020-02-18 06:00:00,15,06:00:00
2020-02-18 06:30:00,13,06:30:00
2020-02-18 07:00:00,20,07:00:00
2020-02-18 07:30:00,23,07:30:00
2020-02-18 08:00:00,24,08:00:00
2020-02-18 08:30:00,28,08:30:00
2020-02-18 09:00:00,30,09:00:00
2020-02-18 09:30:00,36,09:30:00
2020-02-18 10:00:00,36,10:00:00
2020-02-18 10:30:00,36,10:30:00
2020-02-18 11:00:00,35,11:00:00
2020-02-18 11:30:00,34,11:30:00
2020-02-18 12:00:00,29,12:00:00
2020-02-18 12:30:00,31,12:30:00
2020-02-18 13:00:00,28,13:00:00
2020-02-18 13:30:00,26,13:30:00
2020-02-18 14:00:00,27,14:00:00
2020-02-18 14:30:00,28,14:30:00
2020-02-18 15:00:00,27,15:00:00
2020-02-18 15:30:00,22,15:30:00
2020-02-18 16:00:00,21,16:00:00
2020-02-18 16:30:00,16,16:30:00
2020-02-18 17:00:00,19,17:00:00
2020-02-18 17:30:00,19,17:30:00
2020-02-18 18:00:00,21,18:00:00
2020-02-18 18:30:00,19,18:30:00
2020-02-18 19:00:00,19,19:00:00
2020-02-18 19:30:00,17,19:30:00
2020-02-18 20:00:00,18,20:00:00
2020-02-18 20:30:00,15,20:30:00
2020-02-18 21:00:00,16,21:00:00
2020-02-18 21:30:00,16,21:30:00
2020-02-18 22:00:00,17,22:00:00
2020-02-18 22:30:00,16,22:30:00
2020-02-18 23:00:00,16,23:00:00
2020-02-18 23:30:00,17,23:30:00
2020-02-18 23:59:59,17,23:59:59
2020-02-19 00:00:00,17,00:00:00
2020-02-19 00:30:00,17,00:30:00
2020-02-19 01:00:00,17,01:00:00
2020-02-19 01:30:00,17,01:30:00
2020-02-19 02:00:00,17,02:00:00
2020-02-19 02:30:00,17,02:30:00
2020-02-19 03:00:00,17,03:00:00
2020-02-19 03:30:00,17,03:30:00
2020-02-19 04:00:00,17,04:00:00
2020-02-19 04:30:00,17,04:30:00
2020-02-19 05:00:00,19,05:00:00
2020-02-19 05:30:00,19,05:30:00
2020-02-19 06:00:00,24,06:00:00
2020-02-19 06:30:00,24,06:30:00
2020-02-19 07:00:00,26,07:00:00
2020-02-19 07:30:00,33,07:30:00
2020-02-19 08:00:00,34,08:00:00
2020-02-19 08:30:00,36,08:30:00
2020-02-19 09:00:00,37,09:00:00
2020-02-19 09:30:00,40,09:30:00
2020-02-19 10:00:00,36,10:00:00
